"('date',_'')","('close',_'005930.ks')","('high',_'005930.ks')","('low',_'005930.ks')","('open',_'005930.ks')","('volume',_'005930.ks')"
2012-05-21,18318.009765625,18424.069375516956,18030.13368163255,18090.73917299938,23702750
2012-05-22,18787.703125,19014.97372731855,18590.73526965726,19014.97372731855,23830550
2012-05-23,18499.828125,18787.70423832924,18105.892390970515,18787.70423832924,16157100
2012-05-24,18560.43359375,18560.43359375,18151.34648596939,18378.617101403062,15251250
2012-05-25,18560.43359375,18878.612455357143,18530.13084502551,18681.64458864796,10164250
2012-05-29,18757.404296875,18757.404296875,18272.560243967084,18363.468503887318,10815350
2012-05-30,18575.578125,18787.697287928222,18408.913068413538,18757.394550367047,12653250
2012-05-31,18348.318359375,18378.62111471666,18060.44218362923,18378.62111471666,22106900
2012-06-01,18681.64453125,18742.250028512775,18166.497804516424,18378.61704493613,13554450
2012-06-04,18121.04296875,18257.405332227216,18060.437473871236,18151.345716189382,18068750
2012-06-05,18227.10546875,18318.013725451994,18075.59170758001,18196.802716516002,12848900
2012-06-07,19166.4921875,19166.4921875,18681.648116353754,18772.556379693673,20928350
2012-06-08,18893.767578125,19318.00614443414,18863.464823388633,19318.00614443414,9956350
2012-06-11,19211.9453125,19318.004947505913,19181.64255964117,19272.550818217664,9906200
2012-06-12,19014.974609375,19090.731480328686,18863.46086746763,18878.612241658368,8805200
2012-06-13,19257.39453125,19302.848648947678,19030.123942761606,19181.637668420535,9572600
2012-06-14,19105.8828125,19257.39655407415,19030.125941712926,19227.093805759316,21995050
2012-06-15,18439.23046875,19090.739844391945,18393.776326263353,18939.226036103122,30404200
2012-06-18,18833.1640625,19045.283368111424,18696.8016517498,18787.709925583265,17608150
2012-06-19,18848.310546875,18893.764671988043,18514.980296046022,18863.46192191268,14839400
2012-06-20,18969.525390625,19166.493306022865,18863.465743872304,18924.071256302417,13237700
2012-06-21,18590.7421875,18818.012874388754,18575.590808374083,18696.801841381417,12753750
2012-06-22,17908.92578125,18211.953290239002,17878.6230303511,18014.98540939615,31294350
2012-06-25,17151.35546875,17848.318676844083,17090.749972393995,17742.25905822107,41318100
2012-06-26,17257.41796875,17408.931734937443,17105.904202562553,17166.50970903753,25283500
2012-06-27,17681.654296875,17833.168044063303,17121.053432278277,17272.567179466583,23542000
2012-06-28,17704.392578125,17886.287022420805,17477.024522755244,17689.234707767017,10398350
2012-06-29,18204.609375,18204.609375,17477.03131504996,17689.24158253539,18604450
2012-07-02,17795.337890625,18325.86329622285,17749.8642844309,18310.70542749148,19106750
2012-07-03,17810.501953125,18083.343685172873,17734.7125831117,17916.60707114362,15801550
2012-07-04,18053.0234375,18143.970658847607,17855.971124580185,17916.60260547859,19158750
2012-07-05,17962.080078125,18098.500939477846,17840.8170902558,17992.3958250923,9068550
2012-07-06,17598.283203125,18098.492803213823,17477.02026977013,18098.492803213823,21158900
2012-07-09,17067.759765625,17249.654185862568,17067.759765625,17204.180580803175,21282300
2012-07-10,17082.916015625,17310.28401938221,16991.968814122116,17204.178950962178,17720700
2012-07-11,16946.498046875,17173.866088648814,16794.919352359124,17113.234610842464,18001300
2012-07-12,16537.23828125,17067.763798980293,16537.23828125,16991.974439304537,24858600
2012-07-13,17264.814453125,17340.603805421422,16537.236671079347,16613.02602337577,27070750
2012-07-16,17461.869140625,17507.34275817871,17173.869562784832,17355.764032999676,15261950
2012-07-17,17704.392578125,17855.97128170484,17219.34072666952,17401.235170965327,15885300
2012-07-18,17492.1796875,17962.07359591638,17249.653799285097,17871.12638783579,14618050
2012-07-19,18113.654296875,18219.759384806486,17765.023293671547,17886.28625130753,24847100
2012-07-20,18053.0234375,18234.917880195215,18053.0234375,18219.760009970614,11992100
2012-07-23,17613.44140625,17734.704341921257,17507.33633753765,17658.91500712672,12844350
2012-07-24,17734.712890625,17810.502261952457,17567.976273704593,17658.923519297543,14598050
2012-07-25,17552.8125,17765.02266839378,17264.812985751294,17477.023154145078,13609850
2012-07-26,17765.029296875,17795.34504652837,17583.13479895478,17719.555672394945,13654750
2012-07-27,18689.654296875,18689.654296875,18053.023736884126,18113.65521878802,26686200
2012-07-30,19326.283203125,19371.756810661765,18962.494342830883,19098.915165441176,19113350
2012-07-31,19841.654296875,20220.60109398873,19326.286652800325,19402.07601222307,33735650
2012-08-01,19705.228515625,19932.596536959136,19447.54475811298,19583.96557091346,19039100
2012-08-02,19144.392578125,19765.865337984957,19114.076833741587,19705.23384921813,15951250
2012-08-03,18841.23828125,19205.027274612832,18765.448907632745,18795.764657079646,15582650
2012-08-06,19674.908203125,19781.013255067894,19432.38237011267,19477.855963802485,12289150
2012-08-07,19614.279296875,19765.857962229522,19462.700631520478,19750.70009569407,10258400
2012-08-08,20008.390625,20129.65359848485,19720.391062973486,19796.180421401517,19459150
2012-08-09,20311.546875,20432.80984141791,19978.073717350748,20023.547329757464,30612650
2012-08-10,20432.80859375,20432.80859375,20159.966935969955,20235.7562853533,14733250
2012-08-13,20084.17578125,20417.64888856132,20053.860044221696,20341.859545990566,9891050
2012-08-14,20387.34375,20463.133131970262,20099.34409851301,20099.34409851301,14396850
2012-08-16,20387.34375,20538.92251394052,20281.238615241637,20523.76463754647,14824150
2012-08-17,19629.443359375,20387.336925374035,19493.022517495174,20372.179054054057,27642800
2012-08-20,19447.53515625,19447.53515625,19023.115059309235,19250.482968384647,19944800
2012-08-21,19432.392578125,19735.55002864177,19432.392578125,19583.971303383387,15315200
2012-08-22,19159.544921875,19417.228674779963,19053.439847149424,19235.334260964693,16031200
2012-08-23,19508.177734375,19508.177734375,18932.178702590812,19114.07313368056,13857750
2012-08-24,19326.283203125,19508.17763327206,19159.546642156864,19250.49385723039,14077200
2012-08-27,17886.28125,18234.91215572034,17780.176191737286,18022.702039194915,63803450
2012-08-28,18113.654296875,18325.864472737972,17886.28625130753,17977.23346953452,27767400
2012-08-29,18644.1796875,18719.96903582317,18295.548685213416,18325.864424542684,23415550
2012-08-30,18416.80859375,18629.018733924895,18219.756320730452,18613.860866769548,16211400
2012-08-31,18689.654296875,18704.812167350974,18295.549664499697,18356.18114640359,20301300
2012-09-03,18462.287109375,18719.970919604373,18204.60329914563,18492.602851754928,13903800
2012-09-04,18462.287109375,18613.86582127463,18341.024139855297,18477.444980564964,9916550
2012-09-05,18022.703125,18371.334051724138,18022.703125,18265.228987068967,17381950
2012-09-06,18128.80859375,18234.913660770275,18083.33499359845,18189.440060618726,12373750
2012-09-07,18947.3359375,18962.49380625,18492.599875,18644.1785625,25512400
2012-09-10,18947.3359375,19159.5461,18947.3359375,19098.914625,15883700
2012-09-11,19038.279296875,19174.700088015026,18674.490520501593,18795.753445959395,9890800
2012-09-12,19614.279296875,19629.437163410454,19083.753968134177,19220.174766953245,18473250
2012-09-13,19720.3828125,19781.014273875862,19417.225505620674,19690.067081812067,19489950
2012-09-14,20250.9140625,20296.387671921784,20114.49323423466,20159.96684365644,24872500
2012-09-17,19932.59765625,20250.912903992394,19887.124049429658,20250.912903992394,14896000
2012-09-18,19932.59765625,20250.912903992394,19826.492573669202,19917.439787309886,11232300
2012-09-19,19917.443359375,20053.864204302226,19674.91741283771,19796.180386106356,12114550
2012-09-20,19508.177734375,19781.019381009617,19462.704126602566,19599.12494991987,14199800
2012-09-21,19735.54296875,19811.332304267475,19629.43789902554,19705.22723454301,14913400
2012-09-24,20114.49609375,20129.653965712132,19583.970575075356,19705.23355077242,13195450
2012-09-25,20114.49609375,20220.601197484928,19856.812270393744,19856.812270393744,11348000
2012-09-26,20084.17578125,20084.17578125,19796.176279481133,19902.28135908019,12054550
2012-09-27,20281.232421875,20341.863908935913,20053.86434539658,20114.495832457495,14541600
2012-09-28,20402.49609375,20614.706305720654,20296.390987764673,20599.548433437038,17906350
2012-10-02,20751.119140625,20781.434873482012,20493.435411340393,20523.751144197406,13376250
2012-10-04,20720.80078125,20811.74796829279,20296.38057505029,20478.27494913588,19127200
2012-10-05,20766.28125,21069.438640510947,20493.439598540146,21023.965031934305,17828800
2012-10-08,20811.759765625,20902.70700422205,20614.70741533139,20842.07551182402,12037600
2012-10-09,20796.599609375,20933.02045229364,20660.17876645636,20660.17876645636,8788650
2012-10-10,20084.17578125,20614.701179245283,20084.17578125,20508.596099646227,12976700
2012-10-11,19765.865234375,20008.391188171012,19508.18140846674,19856.812467048505,23779850
2012-10-12,19644.59765625,19887.12355324074,19523.33470775463,19781.018473307293,14977250
2012-10-15,19705.228515625,19887.12293269231,19508.17623046875,19644.59704326923,10334000
2012-10-16,20159.96875,20175.1266212406,19932.600681390977,20099.337265037593,10671300
2012-10-17,20250.9140625,20402.492760572608,19947.75666635479,20341.861281343565,8984550
2012-10-18,20266.0703125,20326.701786882946,20129.64949513837,20250.91244390426,10498450
2012-10-19,19735.54296875,20084.173912130376,19690.06936743952,20053.858177923386,13969950
2012-10-22,19932.59765625,19962.913394130228,19341.44076758555,19356.598636525665,11741150
2012-10-23,19902.283203125,20038.704032392423,19735.546634020375,19993.230422636614,9253550
2012-10-24,19705.228515625,19841.64932842548,19538.491966646634,19659.754911358174,13454500
2012-10-25,20038.705078125,20038.705078125,19568.811086126607,19644.600439674734,11881100
2012-10-26,19508.177734375,19887.12446581197,19508.177734375,19796.177250267094,13793850
2012-10-29,19690.07421875,19690.07421875,19386.916801987107,19674.916347911854,11448050
2012-10-30,19674.908203125,19765.85539050462,19583.961015745375,19690.06606768827,6643850
2012-10-31,19856.8125,19887.12824427481,19690.07590648855,19796.181011450382,10604850
2012-11-01,19659.759765625,19735.549124783156,19553.654662803587,19629.44402196174,10455600
2012-11-02,20114.49609375,20205.443325522796,19902.285886280144,19993.23311805294,18521400
2012-11-05,20326.703125,20447.966081748695,20008.387863534674,20129.65082028337,13062050
2012-11-06,20447.970703125,20447.970703125,20190.286861795776,20447.970703125,8981800
2012-11-07,20645.017578125,20645.017578125,20235.755115122523,20357.018067123256,9676400
2012-11-08,20463.125,20569.230092592592,20326.704166666666,20432.80925925926,15326600
2012-11-09,20326.703125,20478.281820935867,20099.335081096197,20235.755907438477,14550300
2012-11-12,20387.34375,20417.659502788105,20175.133480483273,20175.133480483273,6959250
2012-11-13,20447.970703125,20447.970703125,20099.339623679578,20417.654957086266,7325850
2012-11-14,20538.916015625,20569.231758821494,20402.495171240775,20569.231758821494,10436000
2012-11-15,20175.126953125,20281.232053554657,20099.337595675242,20235.758439084806,9959100
2012-11-16,19811.333984375,20099.333483765302,19720.38677404122,20038.702010209447,12172550
2012-11-19,20190.283203125,20341.861905851165,19902.28366794529,19932.59940849052,10137500
2012-11-20,20675.33203125,20690.4898993081,20402.49040620418,20508.595482610886,13420300
2012-11-21,20978.490234375,21175.542527038928,20796.59581037753,20857.22728504335,17780400
2012-11-22,21478.703125,21509.018866884264,21084.59848050459,21130.072093330982,14930950
2012-11-23,21781.859375,21857.648725643703,21478.70197242519,21554.491323068894,12322050
2012-11-26,21281.646484375,21872.803331163195,21205.85714504318,21857.64546329683,13749850
2012-11-27,21463.544921875,21645.439370365464,21281.650473384532,21296.80834409207,11836200
2012-11-28,21418.0625,21797.00911181883,21160.3788039632,21221.01026185421,14055800
2012-11-29,21433.224609375,21554.487549173442,21251.330199677333,21251.330199677333,13073300
2012-11-30,21311.966796875,21599.966348184123,21205.861699024274,21569.650605941057,16427600
2012-12-03,21675.751953125,21766.699164117133,21342.278846153848,21524.17326813811,10220850
2012-12-04,21675.751953125,21736.383427119756,21524.17326813811,21706.067690122378,9504900
2012-12-05,22054.705078125,22054.705078125,21630.28463675902,21675.758255476805,12436400
2012-12-06,22039.54296875,22297.226758618464,21736.385568904745,22251.753148641677,14248700
2012-12-07,22433.64453125,22706.486153927362,21978.90849345439,21978.90849345439,15882450
2012-12-10,22600.37890625,22827.746903294767,22509.43170743209,22827.746903294767,13056100
2012-12-11,22373.015625,22706.48875762195,22266.91053734756,22706.48875762195,12657350
2012-12-12,22585.23046875,22676.177705536913,22327.54663118708,22327.54663118708,15244450
2012-12-13,23237.009765625,23237.009765625,22630.695094636743,22736.800162059688,30680500
2012-12-14,22964.173828125,23282.48910891089,22858.0687345297,22979.331698638613,13905250
2012-12-17,22782.279296875,23100.594576472056,22691.332074132984,22751.963555960996,15511100
2012-12-18,22964.173828125,22979.331698638613,22661.01641785272,22736.80577042079,13538450
2012-12-20,22782.279296875,23176.38392875707,22661.01633321898,22964.173742359035,20128500
2012-12-21,21857.6484375,22676.17341366158,21827.332697642163,22630.699803874824,27576200
2012-12-24,22342.701171875,22373.016912949457,21857.649314683684,21948.59653790706,14488550
2012-12-26,22282.064453125,22782.274063297195,22282.064453125,22433.64312287415,14038700
2012-12-27,22792.458984375,22853.401388076538,22396.333360315006,22396.333360315006,9143900
2012-12-28,23188.5859375,23310.470751888963,22655.339874548292,22670.575476346912,10562750
2013-01-02,24011.310546875,24011.310546875,23264.765993069876,23356.179611903157,11449650
2013-01-03,23508.537109375,24133.196877025275,23508.537109375,24102.72566884721,14227400
2013-01-04,23234.29296875,23493.29820184426,23005.75893954918,23462.82699795082,12999800
2013-01-07,23158.11328125,23279.998087993423,22853.40126439145,23081.93527703536,12610950
2013-01-08,22853.400390625,23112.40559505208,22822.929190104165,23051.463194010415,13822250
2013-01-09,22853.400390625,23051.463194010415,22716.27998828125,22853.400390625,12659950
2013-01-10,23310.46875,23371.411151960787,22853.40073529412,23081.93474264706,14663600
2013-01-11,23356.173828125,23584.70781861546,22960.048244608202,23584.70781861546,11913550
2013-01-14,23645.65625,23645.65625,23280.001771907217,23447.593407699744,7999950
2013-01-15,23036.23828125,23767.547433035714,23036.23828125,23767.547433035714,10727150
2013-01-16,22731.513671875,23249.52403705178,22594.393281092915,23066.696849342326,16221000
2013-01-17,22381.095703125,22883.87048747022,22091.61931213836,22883.87048747022,20236700
2013-01-18,22548.693359375,22655.342584723396,22167.80326884502,22548.693359375,12516600
2013-01-21,22152.5625,22472.51010144429,22061.148899587348,22304.91850068776,14519650
2013-01-22,22548.693359375,22655.342584723396,22015.447232633025,22015.447232633025,11947400
2013-01-23,22442.048828125,22883.88142555584,22442.048828125,22853.410211939918,9293550
2013-01-24,22137.330078125,22381.099714222728,21954.502851051704,22365.86411196662,15999050
2013-01-25,21588.853515625,22259.220173837773,21406.026245203335,22243.984567969303,21795250
2013-01-28,20903.24609375,21345.07855491527,20888.010491640853,21268.900544369535,30852150
2013-01-29,21466.966796875,21604.087237735097,21025.134265214692,21177.490310614798,21616550
2013-01-30,21939.265625,21939.265625,21512.66879340278,21725.96720920139,16170100
2013-01-31,22061.15234375,22061.15234375,21665.026680119132,21786.91149969786,16052800
2013-02-01,21954.50390625,22243.980363029146,21665.027449470854,22243.980363029146,11576200
2013-02-04,21893.5625,22137.33215901183,21588.85042623521,22091.625347947112,12861900
2013-02-05,21863.08984375,21984.97466517857,21543.1421875,21558.377790178572,11388100
2013-02-06,21741.205078125,21984.97472160783,21741.205078125,21939.267913454798,6897150
2013-02-07,21634.552734375,21924.029144201144,21634.552734375,21924.029144201144,9721100
2013-02-08,22274.451171875,22396.335993608925,21558.377844188184,21604.084652338406,13423850
2013-02-12,22365.86328125,22609.632908293595,22228.742866037977,22609.632908293595,8419750
2013-02-13,22655.33984375,22685.81104730582,22183.036188634836,22457.27702063719,9209050
2013-02-14,22701.04296875,22761.98536598154,22502.980177747482,22701.04296875,7534100
2013-02-15,22822.93359375,22822.93359375,22502.9859265479,22701.0487681492,7599950
2013-02-18,22701.04296875,22868.634561136743,22563.922574979028,22701.04296875,7109950
2013-02-19,22731.513671875,22838.162864705515,22533.450885189763,22548.68648416555,6132250
2013-02-20,23539.009765625,23539.009765625,22807.700724362865,22883.878749494335,18039350
2013-02-21,23615.18359375,23737.068412298388,23386.649558971774,23462.827570564517,13123650
2013-02-22,23310.46875,23584.70955882353,23158.112745098042,23310.46875,13852650
2013-02-25,23310.46875,23599.945159313727,23310.46875,23599.945159313727,8897550
2013-02-26,23264.767578125,23432.35922407089,22975.291098763915,23081.940328002212,9244750
2013-02-27,23264.767578125,23752.306911785774,23142.88274470981,23752.306911785774,8938200
2013-02-28,23523.767578125,23676.123585755344,23310.46916744252,23310.46916744252,12784200
2013-03-04,23447.58984375,23813.24426626462,23310.46943530702,23813.24426626462,13276850
2013-03-05,23615.18359375,23828.482026209676,23584.7123891129,23706.59720766129,9294600
2013-03-06,23767.544921875,23996.079007662258,23569.48204752604,23950.372190504808,10148650
2013-03-07,23158.11328125,23615.18130653783,23036.22847450658,23584.710104851976,13482700
2013-03-08,22838.171875,23112.41276475984,22685.81582513342,23081.941554786525,18941000
2013-03-11,22975.287109375,23036.229515500665,22624.86827415244,22746.753086403765,13748250
2013-03-12,22761.986328125,23036.227127259037,22701.043928317435,22914.34232764391,8746550
2013-03-13,23264.767578125,23295.2387864788,22868.64186952562,22944.81989041012,11303550
2013-03-14,23158.11328125,23371.411693050988,22838.16566354852,23279.998087993423,12557800
2013-03-15,22548.693359375,23295.237936813766,22548.693359375,23295.237936813766,36618350
2013-03-18,22015.443359375,22243.97737348616,21847.851749026817,22243.97737348616,26439550
2013-03-19,22472.51171875,22731.51693855932,22061.150487288138,22091.621689618645,13977100
2013-03-20,22243.97265625,22624.862598994005,22183.03026541096,22243.97265625,13515750
2013-03-21,22198.275390625,22457.28066285604,22183.039786376117,22259.217807620542,11768550
2013-03-22,22167.80078125,22365.863606099654,22122.09397551546,22213.507586984535,10687100
2013-03-25,22777.224609375,22777.224609375,22396.334565739966,22548.69058319398,10272050
2013-03-26,22990.521484375,23188.584293716864,22716.28067144011,22777.22307431453,16830000
2013-03-27,22914.345703125,23097.172929479722,22655.340465789148,23081.937327283496,12881400
2013-03-28,23005.7578125,23005.7578125,22807.694996895694,22899.10860409768,7989600
2013-03-29,23264.767578125,23340.945599009498,23112.41153635601,23219.060765594302,9533700
2013-04-01,23036.23828125,23386.657249813987,23036.23828125,23386.657249813987,5295500
2013-04-02,23234.29296875,23340.94218237705,23005.75893954918,23005.75893954918,8574850
2013-04-03,23173.353515625,23280.002742850098,22990.526268953403,23249.5315350715,10882700
2013-04-04,22944.818359375,23142.88120045858,22838.16913725307,23112.40999413803,10700450
2013-04-05,22929.58203125,23097.17366071429,22746.754799107144,22929.58203125,14977350
2013-04-08,23158.11328125,23325.704890522204,22807.694461862666,22929.579268606085,12959500
2013-04-09,23280.001953125,23310.47315986993,23005.76109242065,23264.76634975254,9244000
2013-04-10,23173.353515625,23462.829989521695,23051.4686845106,23462.829989521695,11779700
2013-04-11,23462.828125,23462.828125,23127.64486607143,23173.351674107143,11291500
2013-04-12,23112.412109375,23615.187059677817,23051.469691156475,23462.83101413151,10744050
2013-04-15,23203.818359375,23386.645555903233,22899.106365161275,22899.106365161275,10767300
2013-04-16,23280.001953125,23340.944366614858,22868.640662068472,22929.58307555833,18551850
2013-04-17,23127.646484375,23858.955464118084,23066.70406939641,23858.955464118084,10491100
2013-04-18,22594.400390625,23188.588937647506,22563.929183085384,23158.11773010789,13358400
2013-04-19,22472.51171875,22731.51693855932,22167.799695444915,22320.15570709746,15704000
2013-04-22,22899.109375,22899.109375,22320.15650989687,22701.046552727876,9335850
2013-04-23,22594.400390625,22899.112466021157,22457.27995669673,22853.405654711732,8864850
2013-04-24,22640.107421875,22761.99225321753,22457.280174861204,22624.871817957184,10086550
2013-04-25,22761.986328125,22761.986328125,22396.33192927962,22396.33192927962,10463900
2013-04-26,22640.107421875,22807.699064970977,22426.808967025572,22777.227857135345,11651600
2013-04-29,22563.931640625,22731.52330034605,22472.518008049883,22716.287694916864,8500150
2013-04-30,23158.11328125,23310.469289679277,22670.574054276316,22701.045255962174,18705000
2013-05-02,23280.001953125,23340.944366614858,23112.410316027897,23249.530746380075,10048950
2013-05-03,23386.650390625,23417.12159634568,23173.35195058021,23386.650390625,6559050
2013-05-06,23066.703125,23462.82880614267,23036.231918758258,23462.82880614267,8654300
2013-05-07,22746.7578125,22975.29188295378,22716.28660310616,22975.29188295378,11434500
2013-05-08,22670.578125,22822.93416078629,22533.45769279234,22746.756142893148,14921950
2013-05-09,23081.9375,23158.115511551154,22685.81183993399,22701.047442244224,10806150
2013-05-10,22487.740234375,23066.692896235603,22487.740234375,23066.692896235603,11794850
2013-05-13,22502.984375,22548.69118144888,22274.450342755583,22411.570762102234,8750100
2013-05-14,22853.400390625,22853.400390625,22594.395186197915,22655.337587239585,9002650
2013-05-15,22853.400390625,22853.400390625,22609.630786458332,22624.86638671875,10594800
2013-05-16,22975.287109375,23066.700718563498,22853.402297123674,22868.63789865509,14657550
2013-05-20,22807.693359375,23036.22736097194,22792.45775926854,22883.871359907313,12288850
2013-05-21,22731.513671875,23005.754453439178,22624.86447904449,23005.754453439178,11600400
2013-05-22,22990.521484375,23005.757085093603,22716.28067144011,22914.343480781972,9923100
2013-05-23,22609.626953125,22883.867711316543,22609.626953125,22731.511734543463,11994150
2013-05-24,22640.107421875,22761.99225321753,22426.808967025572,22655.343025792816,10190600
2013-05-27,22685.80859375,22838.164595051207,22655.337393489757,22701.04419388012,6146400
2013-05-28,22609.626953125,22792.454125252694,22563.920160093076,22563.920160093076,11588050
2013-05-29,23036.23828125,23203.82996186756,22594.405668712796,22609.641276041668,14760550
2013-05-30,23523.767578125,23599.945581940174,23036.228353707902,23127.64195828611,22778000
2013-05-31,23432.3515625,23752.299145603058,23417.115963304615,23554.23635606307,18025050
2013-06-03,23340.9375,23752.298670039163,23279.995104438643,23401.879895561357,10309450
2013-06-04,23462.828125,23493.299330357146,23173.351674107143,23356.178906250003,8496600
2013-06-05,23173.353515625,23660.892840082593,23173.353515625,23599.950424525396,13590650
2013-06-07,21741.205078125,22624.87003575026,21695.49826997197,22472.514008573493,54290800
2013-06-10,21710.73046875,21984.97127467105,21543.13886513158,21634.552467105263,26677700
2013-06-11,21162.251953125,21619.32002986636,20994.6603249865,21497.435209401996,34613000
2013-06-12,21101.310546875,21375.55140596796,20750.891671367328,20994.661323894405,22887650
2013-06-13,20674.708984375,21284.132978019068,20674.708984375,21025.127780720337,33509850
2013-06-14,20857.54296875,20979.427807135682,20674.715711171473,20796.600549557155,17558350
2013-06-17,20811.833984375,20994.66122289074,20796.598381165353,20872.77639721358,11758450
2013-06-18,21131.77734375,21131.77734375,20720.416140951693,20842.30094178082,11043050
2013-06-19,20857.54296875,21101.312645521364,20781.364944758945,21055.605831126733,10270250
2013-06-20,20248.111328125,20537.587712800978,20202.404530544583,20461.409716833616,17817950
2013-06-21,20187.17578125,20309.06061615566,19653.929628537735,19714.872045990567,27677800
2013-06-24,20004.353515625,20568.071017588536,20004.353515625,20568.071017588536,15847900
2013-06-25,19760.580078125,20080.52778949017,19623.45963039707,19821.52249933741,20774950
2013-06-26,19212.09375,19882.460225019826,18968.324122720063,19821.51781819984,31751200
2013-06-27,20408.560546875,20484.768764002987,19600.753445318333,19737.92823614871,25756150
2013-06-28,20454.28515625,20576.218301741806,20256.14379482582,20576.218301741806,20961250
2013-07-01,20210.423828125,20515.256766709088,20149.45724040818,20332.357003558634,12825950
2013-07-02,20347.595703125,20606.70366338951,20271.38747951779,20423.80392673221,10214450
2013-07-03,19829.37890625,20408.561380068215,19737.929041962914,20332.353159828977,12822050
2013-07-04,20073.24609375,20073.24609375,19753.171554669705,19844.62142297836,9042650
2013-07-05,19311.169921875,20042.769098078632,19204.478375345305,19600.761262455606,30382800
2013-07-08,18686.25390625,19173.986471502856,18427.14598095942,19052.053330189643,26480150
2013-07-09,18853.916015625,19052.057412717262,18731.982848183612,18747.224494113783,19694950
2013-07-10,19021.578125,19082.54472155449,18853.91998447516,18975.853177584137,17305650
2013-07-11,19997.041015625,19997.041015625,19067.30054157536,19067.30054157536,20788350
2013-07-12,19997.041015625,20179.940781011814,19829.382897353753,20118.974192549544,11391300
2013-07-15,20012.275390625,20103.72524008711,19585.50942646849,20042.758673779037,9629600
2013-07-16,19783.66015625,20134.218078895417,19661.72696576464,20088.493132463405,9300950
2013-07-17,20118.966796875,20271.38321200284,19600.75098544034,19829.3756081321,12302300
2013-07-18,19692.208984375,20195.183362458883,19692.208984375,20195.183362458883,15704200
2013-07-19,19402.615234375,19737.93144423851,19265.44042124902,19631.239922918303,16271300
2013-07-22,19402.615234375,19646.481568821193,19280.682067151905,19509.30675569521,10351150
2013-07-23,19920.83203125,19920.83203125,19387.374402257075,19402.61604879973,11948900
2013-07-24,20042.76171875,20073.245006535173,19737.92884089829,19920.82856760932,8772650
2013-07-25,20042.76171875,20149.4532259981,19936.0702115019,20073.245006535173,8495650
2013-07-26,19859.861328125,20103.727622253933,19798.894754592766,20027.519405338644,13619550
2013-07-29,19555.03125,19814.13922447389,19494.06466777085,19676.9644144583,11821850
2013-07-30,19661.724609375,19737.932844295057,19463.583198582848,19463.583198582848,9425350
2013-07-31,19509.30859375,19661.725067138672,19494.066946411134,19509.30859375,12735500
2013-08-01,19509.30859375,19631.241772460937,19417.8587097168,19585.516830444336,9058900
2013-08-02,19600.755859375,19814.13889361392,19539.78927816388,19707.44737649446,11241350
2013-08-05,19417.859375,19555.03420574961,19417.859375,19555.03420574961,8079850
2013-08-06,19113.01953125,19387.36909389952,18975.84474992524,18975.84474992524,14493700
2013-08-07,18625.291015625,18899.640637786415,18625.291015625,18853.915700759513,15778100
2013-08-08,18549.087890625,18823.43758826777,18488.12129114883,18488.12129114883,17910800
2013-08-09,18747.220703125,18914.87877445376,18594.80427464431,18731.97906027693,12080200
2013-08-12,18777.703125,19021.56939935065,18671.011629971592,18747.21984070617,10140600
2013-08-13,19661.724609375,19661.724609375,18930.12555414244,18960.608848110463,20929450
2013-08-14,19814.138671875,19814.138671875,19585.513994891826,19646.48057542067,13005100
2013-08-16,19737.927734375,19829.377592603763,19539.786374879342,19600.75294703185,11416600
2013-08-19,19600.755859375,19753.1723124028,19509.30598755832,19600.755859375,6499850
2013-08-20,19341.64453125,19890.343666888297,19341.64453125,19753.168882978724,14230950
2013-08-21,19143.505859375,19539.788623979897,19143.505859375,19280.680662507464,12346050
2013-08-22,19128.265625,19311.165375996014,18975.84916583665,19052.057395418327,11984850
2013-08-23,19737.927734375,19814.135949565636,19372.128301459943,19509.303088803088,17203400
2013-08-26,19814.138671875,19890.34689753606,19753.172091346154,19829.380317007213,11519650
2013-08-27,19875.10546875,19951.313695240606,19737.93066106691,19920.830404644363,9130800
2013-08-28,19951.3125,19966.554144385027,19570.27139037433,19570.27139037433,9492550
2013-08-29,20484.775390625,20545.74198404948,20027.525939941406,20073.250885009766,16315000
2013-08-30,20850.572265625,20850.572265625,20591.46427694399,20728.639094480994,17135800
2013-09-02,20591.4609375,20896.29381592339,20576.21929357883,20850.568884159882,10081600
2013-09-03,20378.08203125,20789.606500093494,20210.423914313764,20789.606500093494,11798500
2013-09-04,20423.80078125,20637.18377448694,20134.209576142723,20271.384357509327,10920050
2013-09-05,20804.84765625,20896.297536057693,20698.156129807692,20881.055889423078,15100100
2013-09-06,20865.810546875,20957.260410484385,20698.152463591123,20881.052190809896,11937950
2013-09-09,20926.78125,20957.26454388201,20774.36478058995,20896.29795611799,9291550
2013-09-10,21277.337890625,21277.337890625,20850.571801128222,20865.81344718168,14717650
2013-09-11,21368.78515625,21368.78515625,21109.677204997326,21307.818579484665,13353000
2013-09-12,21490.720703125,21704.103745567376,21262.096014793882,21414.512473681294,21805400
2013-09-13,21429.755859375,21490.722447879623,21277.339388113443,21475.480800753467,12281500
2013-09-16,21719.33984375,21719.33984375,21505.956855811404,21688.856559758773,11710700
2013-09-17,21124.919921875,21643.135850694445,21048.711697048613,21643.135850694445,17181350
2013-09-23,20728.63671875,21048.711256318933,20621.94520622702,20804.844941980697,24362900
2013-09-24,20926.78125,21018.23113164603,20393.32360706482,20454.29019482884,15138900
2013-09-25,20789.607421875,20942.023898574964,20591.46600216505,20835.332364884987,11176450
